ID,序号,英文循环名,中文循环名,英文卡包名,中文卡包名,英文名称,中文名称,英文文本,中文文本,英文风味文字,中文风味文字,英文阵营,中文阵营,英文派系,中文派系,英文类型,中文类型,英文子类型,中文子类型,是否独有,构筑张数限制,推进需求,议案分数,基础中转,牌组最小张数,牌组影响力上限,费用,强度,内存费用,销毁费用,影响力费用,卡图作者
11060,60,Flashpoint,闪点,Escalation,事态升级,Scarcity of Resources,资源短缺,"This card is not trashed until another <strong>current</strong> is played or an agenda is stolen.
The install cost of each resource is increased by 2.","本卡牌打出后不会被销毁，直到另一个<strong>局势</strong>被打出或一个议案被窃取。
每个资源的安装费用+2。","The event is now referred to as the Water Tower Massacre. No one was ever indicted, and no one knows who paid the prisec team responsible.",该事件如今被称作“水塔惨案”。一直没人被控诉，也没人知道是谁给对此事负责的私卫付了酬金。,Corp,公司,Neutral Corp,中立公司,Operation,事务,Current,局势,,3,,,,,,1,,,,0,Maciej Rebisz
11061,61,Flashpoint,闪点,Intervention,介入冲突,En Passant,吃过路兵,"Play only if you made a successful run this turn.
Trash 1 unrezzed piece of ice you passed during your last run.","只有你本回合已进行过成功的潜袭时，才能打出。
销毁1层你在上一次潜袭中通过的未激活的防火墙。","""When your opponent is weak, strike. If you do not, he will become strong."" - the Playbook",“趁你的对手脆弱时，出击。倘若你按兵不动，对方就将变强。” —《战术手册》,Runner,潜袭者,Anarch,反叛者,Event,事件,Sabotage,破坏,,3,,,,,,0,,,,2,Lili Ibrahim
11062,62,Flashpoint,闪点,Intervention,介入冲突,Frantic Coding,狂乱编码,"Look at the top 10 cards of your stack. If any of those cards are programs, you may install one of them, lowering the install cost by 5. Trash the rest of those cards.",查看你存储栈顶端的十张卡牌。如果这些卡牌中有任何程序，你可以安装其中一张，其安装费用减5。销毁这些卡牌中余下的卡牌。,"Omar goes through four, five keyboards per week, no two from the same decade.",奥马尔每周都要用掉四五个键盘，它们全都来自不同年代。,Runner,潜袭者,Anarch,反叛者,Event,事件,,,,3,,,,,,3,,,,3,Nasrul Hakim
11063,63,Flashpoint,闪点,Intervention,介入冲突,The Gauntlet,鹰猎手套,"+2[mu]
Whenever you breach HQ during a run, access 1 additional card for each piece of ice protecting HQ that you fully broke during that run.
Limit 1 <strong>console</strong> per player.","+2[mu]
每当你在潜袭中从总部读取卡牌时，每有一层保护总部的防火墙在本次潜袭中被你破解其所有子进程，额外读取一张卡牌。
每位玩家限制1个<strong>控制台</strong>。",,,Runner,潜袭者,Criminal,逆法者,Hardware,硬件,Console,控制台,是,3,,,,,,5,,,,1,Del Borovic
11064,64,Flashpoint,闪点,Intervention,介入冲突,Saker,猎隼,"Interface → <strong>1[credit]:</strong> Break 1 <strong>barrier</strong> subroutine.
<strong>2[credit]:</strong> +2 strength.
<strong>2[credit]</strong>, <strong>add this program to your grip:</strong> Derez 1 <strong>barrier</strong> this program fully broke during this encounter.","1[credit]: 破解<strong>屏障</strong>子进程。
2[credit]: 强度+2。
2[credit], <strong>将猎隼加入你的操控器</strong>: 关闭一个<strong>屏障</strong>。在一次遭遇中使用猎隼破解该<strong>屏障</strong>上的所有子进程后，才能使用本能力。","Spiraling even higher, every feature of cyberspace sprawled before it.",“盘旋高飞，赛博空间的所有特征尽展眼前。”,Runner,潜袭者,Criminal,逆法者,Program,程序,Fracter - Icebreaker,分解模块 - 破解器,,3,,,,,,4,1,1,,2,Liiga Smilshkalne
11065,65,Flashpoint,闪点,Intervention,介入冲突,Blockade Runner,禁区偷运者,"[click],[click]: Draw 3 cards. Shuffle 1 card from your grip into your stack.","[click], [click]: 补三张卡牌。将一张卡牌从你的操控器洗入你的存储栈。","""I used to run stims, simsensies, the usual. I was scum. Now I run water. I'm a fragging hero.""",“以前我运送兴奋剂和虚拟复感作品，常见的东西。我是个败类。现在我运送水。我特么成了英雄。”,Runner,潜袭者,Criminal,逆法者,Resource,资源,Connection,人脉,,3,,,,,,1,,,,1,Chris Peuler
11066,66,Flashpoint,闪点,Intervention,介入冲突,"Ele ""Smoke"" Scovak: Cynosure of the Net",艾丽·“浓烟”·斯科娃: 网界明星,"1[recurring-credit]
Use this credit to pay for using <strong>icebreakers</strong>.","1[recurring-credit]
本信用点用于支付使用<strong>破解器</strong>。","""Nothing up my sleeve...""",“我可没有袖藏妙计…”,Runner,潜袭者,Shaper,塑造者,Runner Identity,潜袭者特性,G-mod - Stealth,转基因人 - 隐匿,,1,,,0,40,15,,,,,,Matt Zeilinger
11067,67,Flashpoint,闪点,Intervention,介入冲突,Top Hat,礼帽,"Whenever you make a successful run on R&D, instead of breaching R&D, you may choose 1 of the top 5 cards in R&D and access it.",每当你对研发中心进行一次成功的潜袭时，你可以选择研发中心顶端的五张卡牌中的一张并读取它，代替读取卡牌。本次潜袭你不能读取研发中心的其它任何卡牌。,"""I usually find something interesting in there. Just not what I was looking for.""",“我经常在那里面发现有趣的事物。只是它们并非我要找的东西。”,Runner,潜袭者,Shaper,塑造者,Hardware,硬件,,,,3,,,,,,0,,,,1,John Ariosa
11068,68,Flashpoint,闪点,Intervention,介入冲突,Blackstone,布莱克斯通,"Interface → <strong>1[credit]:</strong> Break 1 <strong>barrier</strong> subroutine.
<strong>3[credit]:</strong> +4 strength for the remainder of this run. Use this ability only by spending at least 1[credit] from a <strong>stealth</strong> card.","1[credit]: 破解<strong>屏障</strong>子进程。
3[credit]: 本次潜袭的剩余时间内强度+4。仅能花费<strong>隐匿</strong>卡牌上的至少1信用点来使用本能力。",The personality must be bigger than the prop.,个人魅力须胜过道具。,Runner,潜袭者,Shaper,塑造者,Program,程序,Fracter - Icebreaker,分解模块 - 破解器,,3,,,,,,4,3,1,,2,Seage
11069,69,Flashpoint,闪点,Intervention,介入冲突,Government Investigations,政府调查,"This card is not trashed until another <strong>current</strong> is played or an agenda is scored.
While secretly spending credits, players cannot spend 2[credit].","本卡牌打出后不会被销毁，直到另一个<strong>局势</strong>被打出或一个议案被计分。
当秘密花费信用点时，玩家不能花费2[credit]。","""Take this to Inez Delgado in Netcrimes. No one else.""",“把这个带给网络犯罪部的伊内兹·德尔加多。别给其它人。”,Runner,潜袭者,Neutral Runner,中立潜袭者,Event,事件,Current,局势,,3,,,,,,0,,,,0,Leanna Crossan
11070,70,Flashpoint,闪点,Intervention,介入冲突,Citadel Sanctuary,避难圣所,"When your discard phase ends while you are tagged, the Corp must trace[1]. If unsuccessful, remove 1 tag.
[interrupt] → [trash], <strong>trash all cards from your grip:</strong> Prevent all meat damage.","如果当你的回合结束时，你被锁定，迫使公司“<trace>追踪 1</trace> 如果失败，潜袭者移除1枚锁定标记。”
[trash], <strong>销毁你操控器中的所有卡牌</strong>: 防止所有的肢体伤害。","""The Starlight Meditation Booths are available to refugees for free for the duration of the crisis.""",“危机期间，星光冥想室向所有避难者免费开放。”,Runner,潜袭者,Neutral Runner,中立潜袭者,Resource,资源,Location,场所,是,3,,,,,,2,,,,0,Maciej Rebisz
11071,71,Flashpoint,闪点,Intervention,介入冲突,Wetwork Refit,湿活改装,"Host this operation on a rezzed piece of <strong>bioroid</strong> ice as a condition counter with ""Host ice gains '[subroutine] Do 1 core damage.' before all its other subroutines.""",将湿活改装安装到一层已激活的<strong>生化人</strong>防火墙上，作为所附载的状态指示物，规则文字为“被附载的防火墙在其它所有子进程前获得'[subroutine] 造成1点脑部伤害。'”,"""I let the bioroids do a ride-along via remote, so they can see what pain really looks like."" -Agent Valkyrie",“我远程遥控生化人去巡逻，以让他们看到痛苦的真实模样。” —特工瓦尔基里,Corp,公司,Haas-Bioroid,哈斯生化,Operation,事务,Condition,状态,,3,,,,,,1,,,,2,Antonio De Luca
11072,72,Flashpoint,闪点,Intervention,介入冲突,Haas-Bioroid: Architects of Tomorrow,哈斯生化: 未来的设计师,"The first time each turn the Runner passes a rezzed piece of <strong>bioroid</strong> ice, you may rez 1 <strong>bioroid</strong> card, paying 4[credit] less.",每回合潜袭者第一次通过一层已激活的<strong>生化人</strong>防火墙时，你可以激活1张<strong>生化人</strong>卡牌，其激活费用减4[credit]。,,,Corp,公司,Haas-Bioroid,哈斯生化,Corp Identity,公司特性,Megacorp,巨型公司,,1,,,,45,12,,,,,,
11073,73,Flashpoint,闪点,Intervention,介入冲突,Fumiko Yamamori,山森文子,"Whenever you and the Runner reveal secretly spent credits, do 1 meat damage if you and the Runner spent a different number of credits.",每当你和潜袭者展示秘密花费的信用点时，如果你和潜袭者花费了不同数量的信用点，造成1点肢体伤害。,"""Does an alliance with the yakuza truly seem so strange? They are honorable businessmen, and women, just like us."" -Rin Kimura, Chief NA Security",“和极道会的联盟真的看起来很奇怪吗？他们都是可敬的商人，包括女商人，就像我们一样。” —新洛杉矶防卫队长，木村凛,Corp,公司,Jinteki,人间会社,Asset,资产,Character,人物,是,3,,,,,,4,,,4,2,Kate Laird
11074,74,Flashpoint,闪点,Intervention,介入冲突,Hasty Relocation,仓促转移,"As an additional cost to play this operation, trash the top card of R&D.
Draw 3 cards. Add 3 cards from HQ to the top of R&D in any order.","作为打出本事务的额外费用，销毁研发中心顶端的一张卡牌。
补三张卡牌。将三张卡牌从总部按任意顺序加入研发中心顶端。","""Keep your head down, keep moving, try not to attract attention.""",“不要抬头，不要停下，尽量不要引起注意。”,Corp,公司,Jinteki,人间会社,Operation,事务,,,,3,,,,,,0,,,,2,Juan Novelletto
11075,75,Flashpoint,闪点,Intervention,介入冲突,Data Ward,数据看守,"When the Runner encounters this ice, they take 1 tag unless they pay 3[credit].
[subroutine] End the run if the Runner is tagged.
[subroutine] End the run if the Runner is tagged.
[subroutine] End the run if the Runner is tagged.
[subroutine] End the run if the Runner is tagged.","当潜袭者遭遇数据看守时，他/她必须支付3[credit]或拿取1枚锁定标记。
[subroutine] 如果潜袭者被锁定，终止本次潜袭。
[subroutine] 如果潜袭者被锁定，终止本次潜袭。
[subroutine] 如果潜袭者被锁定，终止本次潜袭。
[subroutine] 如果潜袭者被锁定，终止本次潜袭。",,,Corp,公司,NBN,网际传媒,Ice,防火墙,Barrier,屏障,,3,,,,,,6,8,,,3,Caroline Elizabeth Huss
11076,76,Flashpoint,闪点,Intervention,介入冲突,Drone Screen,无人机画面,"If the Runner is tagged, Drone Screen gains ""Whenever the Runner initiates a run on this server, Trace[3]. If successful, do 1 meat damage (cannot be prevented).""",如果潜袭者被锁定，无人机画面获得“每当潜袭者对本服务器发起一次潜袭时，<trace>追踪 3</trace> 如果成功，造成1点肢体伤害（不能被防止）。”,"Falstaff-337B; decrypt-ok; loc:0.258500, -79.920791 -ok; auth-ok; msg:KAR kill authority requested y/n?","Falstaff-337B; decrypt-ok; loc:0.258500, -79.920791 -ok; auth-ok; msg:KAR杀伤权限请求中 y/n?",Corp,公司,NBN,网际传媒,Upgrade,升级,,,,3,,,,,,1,,,4,2,Adam S. Doyle
11077,77,Flashpoint,闪点,Intervention,介入冲突,Chief Slee,斯丽队长,"Whenever an encounter with a piece of ice ends, place 1 power counter on Chief Slee for each unbroken subroutine on the encountered piece of ice.
[click], <strong>5 hosted power counters</strong>: Do 5 meat damage.","每当一层防火墙遭遇结束时，被遭遇的防火墙上每有一个未破解的子进程，放置1枚能量指示物到斯丽队长上。
[click], <strong>5枚所附载的能量指示物</strong>: 造成5点肢体伤害。",,,Corp,公司,Weyland Consortium,威兰财团,Asset,资产,Character,人物,是,3,,,,,,2,,,3,3,Caitlin Yarsky
11078,78,Flashpoint,闪点,Intervention,介入冲突,Bulwark,壁垒,"When you rez this ice, take 1 bad publicity.
When the Runner encounters this ice, gain 2[credit] if there is an installed <strong>AI</strong> program.
[subroutine] The Runner trashes 1 installed program.
[subroutine] Gain 2[credit]. End the run.
[subroutine] Gain 2[credit]. End the run.","当你激活壁垒时，拿取1枚负面声誉标记。
当潜袭者遭遇壁垒时，如果有一个已安装的<strong>智能模块</strong>，获得2[credit]。
[subroutine] 潜袭者销毁一个程序。
[subroutine] 公司获得2[credit]。终止本次潜袭。
[subroutine] 公司获得2[credit]。终止本次潜袭。",,,Corp,公司,Weyland Consortium,威兰财团,Ice,防火墙,Barrier - Illicit,屏障 - 非法,,3,,,,,,10,8,,,3,Mia Siergiejew
11079,79,Flashpoint,闪点,Intervention,介入冲突,Best Defense,最佳防御,Trash 1 installed card with an install cost equal to or less than the number of tags the Runner has.,销毁一张已安装的卡牌，该卡牌的安装费用等于或小于潜袭者所具有的锁定标记数量。,"When a shooting war threatens, the prudent course is to shoot first.",热战即将爆发的时候，审慎的做法应是先开枪。,Corp,公司,Neutral Corp,中立公司,Operation,事务,Gray Ops,灰色行动,,3,,,,,,2,,,,0,Kate Laird
11080,80,Flashpoint,闪点,Intervention,介入冲突,Preemptive Action,抢先行动,"After you resolve this operation, end your action phase.
Shuffle 3 cards from Archives into R&D. Remove Preemptive Action from the game instead of trashing it.","在你结算本事务后，结束你的行动阶段。
将三张卡牌从档案库洗入研发中心。将抢先行动移出游戏，代替销毁它。",,“场地安全。你可继续。”,Corp,公司,Neutral Corp,中立公司,Operation,事务,Terminal,终止,,3,,,,,,0,,,,0,VIKO
